nohup: 忽略输入
2023-03-20 01:44:22,077 : INFO : collecting all words and their counts
2023-03-20 01:44:26,215 : INFO : PROGRESS: at sentence #580000, processed 17980000 words, keeping 1301814 word types
2023-03-20 01:44:26,291 : INFO : PROGRESS: at sentence #590000, processed 18290000 words, keeping 1309384 word types
2023-03-20 01:44:26,368 : INFO : PROGRESS: at sentence #600000, processed 18600000 words, keeping 1316863 word types
2023-03-20 01:44:26,445 : INFO : PROGRESS: at sentence #610000, processed 18910000 words, keeping 1323975 word types
2023-03-20 01:44:26,521 : INFO : PROGRESS: at sentence #620000, processed 19220000 words, keeping 1331253 word types
2023-03-20 01:44:26,598 : INFO : PROGRESS: at sentence #630000, processed 19530000 words, keeping 1338425 word types
2023-03-20 01:44:26,675 : INFO : PROGRESS: at sentence #640000, processed 19840000 words, keeping 1345365 word types
2023-03-20 01:44:26,751 : INFO : PROGRESS: at sentence #650000, processed 20150000 words, keeping 1352067 word types
2023-03-20 01:44:26,830 : INFO : PROGRESS: at sentence #660000, processed 20460000 words, keeping 1358875 word types
2023-03-20 01:44:26,909 : INFO : PROGRESS: at sentence #670000, processed 20770000 words, keeping 1363650 word types
2023-03-20 01:44:26,984 : INFO : PROGRESS: at sentence #680000, processed 21080000 words, keeping 1365627 word types
2023-03-20 01:44:27,060 : INFO : PROGRESS: at sentence #690000, processed 21390000 words, keeping 1367544 word types
2023-03-20 01:44:27,135 : INFO : PROGRESS: at sentence #700000, processed 21700000 words, keeping 1369427 word types
2023-03-20 01:44:27,210 : INFO : PROGRESS: at sentence #710000, processed 22010000 words, keeping 1371321 word types
2023-03-20 01:44:27,291 : INFO : PROGRESS: at sentence #720000, processed 22320000 words, keeping 1373030 word types
2023-03-20 01:44:27,368 : INFO : PROGRESS: at sentence #730000, processed 22630000 words, keeping 1374820 word types
2023-03-20 01:44:27,444 : INFO : PROGRESS: at sentence #740000, processed 22940000 words, keeping 1376570 word types
2023-03-20 01:44:27,521 : INFO : PROGRESS: at sentence #750000, processed 23250000 words, keeping 1378140 word types
2023-03-20 01:44:27,598 : INFO : PROGRESS: at sentence #760000, processed 23560000 words, keeping 1379730 word types
2023-03-20 01:44:27,675 : INFO : PROGRESS: at sentence #770000, processed 23870000 words, keeping 1381305 word types
2023-03-20 01:44:27,751 : INFO : PROGRESS: at sentence #780000, processed 24180000 words, keeping 1382898 word types
2023-03-20 01:44:27,829 : INFO : PROGRESS: at sentence #790000, processed 24490000 words, keeping 1384408 word types
2023-03-20 01:44:27,906 : INFO : PROGRESS: at sentence #800000, processed 24800000 words, keeping 1385813 word types
2023-03-20 01:44:27,978 : INFO : PROGRESS: at sentence #810000, processed 25110000 words, keeping 1387124 word types
2023-03-20 01:44:28,049 : INFO : PROGRESS: at sentence #820000, processed 25420000 words, keeping 1388372 word types
2023-03-20 01:44:28,125 : INFO : PROGRESS: at sentence #830000, processed 25730000 words, keeping 1389712 word types
2023-03-20 01:44:28,202 : INFO : PROGRESS: at sentence #840000, processed 26040000 words, keeping 1391066 word types
2023-03-20 01:44:28,279 : INFO : PROGRESS: at sentence #850000, processed 26350000 words, keeping 1392392 word types
2023-03-20 01:44:28,357 : INFO : PROGRESS: at sentence #860000, processed 26660000 words, keeping 1393752 word types
2023-03-20 01:44:28,443 : INFO : PROGRESS: at sentence #870000, processed 26970000 words, keeping 1395146 word types
2023-03-20 01:44:28,521 : INFO : PROGRESS: at sentence #880000, processed 27280000 words, keeping 1396510 word types
2023-03-20 01:44:28,598 : INFO : PROGRESS: at sentence #890000, processed 27590000 words, keeping 1397747 word types
2023-03-20 01:44:28,727 : INFO : PROGRESS: at sentence #900000, processed 27900000 words, keeping 1398973 word types
2023-03-20 01:44:28,808 : INFO : PROGRESS: at sentence #910000, processed 28210000 words, keeping 1400197 word types
2023-03-20 01:44:28,888 : INFO : PROGRESS: at sentence #920000, processed 28520000 words, keeping 1401420 word types
2023-03-20 01:44:28,969 : INFO : PROGRESS: at sentence #930000, processed 28830000 words, keeping 1402640 word types
2023-03-20 01:44:29,050 : INFO : PROGRESS: at sentence #940000, processed 29140000 words, keeping 1403815 word types
2023-03-20 01:44:29,131 : INFO : PROGRESS: at sentence #950000, processed 29450000 words, keeping 1404892 word types
2023-03-20 01:44:29,212 : INFO : PROGRESS: at sentence #960000, processed 29760000 words, keeping 1406056 word types
2023-03-20 01:44:29,293 : INFO : PROGRESS: at sentence #970000, processed 30070000 words, keeping 1407147 word types
2023-03-20 01:44:29,376 : INFO : PROGRESS: at sentence #980000, processed 30380000 words, keeping 1408257 word types
2023-03-20 01:44:29,458 : INFO : PROGRESS: at sentence #990000, processed 30690000 words, keeping 1409270 word types
2023-03-20 01:44:29,545 : INFO : PROGRESS: at sentence #1000000, processed 31000000 words, keeping 1410277 word types
2023-03-20 01:44:29,628 : INFO : PROGRESS: at sentence #1010000, processed 31310000 words, keeping 1411309 word types
2023-03-20 01:44:29,710 : INFO : PROGRESS: at sentence #1020000, processed 31620000 words, keeping 1412364 word types
2023-03-20 01:44:29,792 : INFO : PROGRESS: at sentence #1030000, processed 31930000 words, keeping 1413320 word types
2023-03-20 01:44:29,873 : INFO : PROGRESS: at sentence #1040000, processed 32240000 words, keeping 1414315 word types
2023-03-20 01:44:29,955 : INFO : PROGRESS: at sentence #1050000, processed 32550000 words, keeping 1415220 word types
2023-03-20 01:44:30,036 : INFO : PROGRESS: at sentence #1060000, processed 32860000 words, keeping 1416170 word types
2023-03-20 01:44:30,118 : INFO : PROGRESS: at sentence #1070000, processed 33170000 words, keeping 1417105 word types
2023-03-20 01:44:30,199 : INFO : PROGRESS: at sentence #1080000, processed 33480000 words, keeping 1417980 word types
2023-03-20 01:44:30,282 : INFO : PROGRESS: at sentence #1090000, processed 33790000 words, keeping 1418831 word types
2023-03-20 01:44:30,363 : INFO : PROGRESS: at sentence #1100000, processed 34100000 words, keeping 1419724 word types
2023-03-20 01:44:30,445 : INFO : PROGRESS: at sentence #1110000, processed 34410000 words, keeping 1420641 word types
2023-03-20 01:44:30,526 : INFO : PROGRESS: at sentence #1120000, processed 34720000 words, keeping 1421498 word types
2023-03-20 01:44:30,608 : INFO : PROGRESS: at sentence #1130000, processed 35030000 words, keeping 1422342 word types
2023-03-20 01:44:30,692 : INFO : PROGRESS: at sentence #1140000, processed 35340000 words, keeping 1423140 word types
2023-03-20 01:44:30,774 : INFO : PROGRESS: at sentence #1150000, processed 35650000 words, keeping 1423922 word types
2023-03-20 01:44:30,856 : INFO : PROGRESS: at sentence #1160000, processed 35960000 words, keeping 1424707 word types
2023-03-20 01:44:30,938 : INFO : PROGRESS: at sentence #1170000, processed 36270000 words, keeping 1425458 word types
2023-03-20 01:44:31,020 : INFO : PROGRESS: at sentence #1180000, processed 36580000 words, keeping 1426248 word types
2023-03-20 01:44:31,102 : INFO : PROGRESS: at sentence #1190000, processed 36890000 words, keeping 1426997 word types
2023-03-20 01:44:31,184 : INFO : PROGRESS: at sentence #1200000, processed 37200000 words, keeping 1427744 word types
2023-03-20 01:44:31,266 : INFO : PROGRESS: at sentence #1210000, processed 37510000 words, keeping 1428490 word types
2023-03-20 01:44:31,348 : INFO : PROGRESS: at sentence #1220000, processed 37820000 words, keeping 1429214 word types
